Time,Solar Radiation,Solar Irradiation
5/6/2019 8:00:00,345.115,156.82870370370495
5/6/2019 9:00:00,357.93545454545455,156.82870370370495
5/6/2019 10:00:00,344.8427272727273,156.82870370370495
5/6/2019 11:00:00,241.87363636363636,156.82870370370495
5/6/2019 12:00:00,181.00454545454545,156.82870370370495
5/6/2019 13:00:00,nan,156.82870370370495
5/6/2019 14:00:00,81.88863636363637,156.82870370370495
5/6/2019 15:00:00,21.599999999999998,156.82870370370495
5/6/2019 16:00:00,0.0,156.82870370370495
5/6/2019 17:00:00,0.0,156.82870370370495
5/6/2019 18:00:00,0.0,156.82870370370495
5/6/2019 19:00:00,0.0,156.82870370370495
5/6/2019 20:00:00,0.0,156.82870370370495
5/6/2019 21:00:00,0.0,156.82870370370495
5/6/2019 22:00:00,0.0,156.82870370370495
5/6/2019 23:00:00,0.0,158.21759259259386
6/6/2019 0:00:00,0.0,158.21759259259386
6/6/2019 1:00:00,0.0,158.21759259259386
6/6/2019 2:00:00,0.0,158.21759259259386
6/6/2019 3:00:00,0.0,158.21759259259386
6/6/2019 4:00:00,0.0,158.21759259259386
6/6/2019 5:00:00,7.955454545454545,158.21759259259386
6/6/2019 6:00:00,154.5040909090909,158.21759259259386
6/6/2019 7:00:00,285.27727272727276,158.21759259259386
6/6/2019 8:00:00,331.21090909090907,158.21759259259386
6/6/2019 9:00:00,288.28545454545457,158.21759259259386
6/6/2019 10:00:00,300.87136363636364,158.21759259259386
6/6/2019 11:00:00,243.28,158.21759259259386
6/6/2019 12:00:00,143.70136363636362,158.21759259259386
6/6/2019 13:00:00,119.87363636363636,158.21759259259386
6/6/2019 14:00:00,82.15545454545455,158.21759259259386
6/6/2019 15:00:00,20.28590909090909,158.21759259259386
6/6/2019 16:00:00,0.0,158.21759259259386
6/6/2019 17:00:00,0.0,158.21759259259386
6/6/2019 18:00:00,0.0,158.21759259259386
6/6/2019 19:00:00,0.0,158.21759259259386
6/6/2019 20:00:00,0.0,158.21759259259386
6/6/2019 21:00:00,0.0,158.21759259259386
6/6/2019 22:00:00,0.0,158.21759259259386
6/6/2019 23:00:00,0.0,112.73148148148238
7/6/2019 0:00:00,0.0,112.73148148148238
7/6/2019 1:00:00,0.0,112.73148148148238
7/6/2019 2:00:00,0.0,112.73148148148238
7/6/2019 3:00:00,0.0,112.73148148148238
7/6/2019 4:00:00,0.0,112.73148148148238
7/6/2019 5:00:00,5.835000000000001,112.73148148148238
7/6/2019 6:00:00,142.05818181818182,112.73148148148238
7/6/2019 7:00:00,177.95090909090908,112.73148148148238
7/6/2019 8:00:00,329.4509090909091,112.73148148148238
7/6/2019 9:00:00,348.9440909090909,112.73148148148238
7/6/2019 10:00:00,173.555,112.73148148148238
7/6/2019 11:00:00,135.5340909090909,112.73148148148238
7/6/2019 12:00:00,97.11272727272727,112.73148148148238
7/6/2019 13:00:00,80.6659090909091,112.73148148148238
7/6/2019 14:00:00,61.94,112.73148148148238
7/6/2019 15:00:00,15.356363636363636,112.73148148148238
7/6/2019 16:00:00,0.0,112.73148148148238
7/6/2019 17:00:00,0.0,112.73148148148238
7/6/2019 18:00:00,0.0,112.73148148148238
7/6/2019 19:00:00,0.0,112.73148148148238
7/6/2019 20:00:00,0.0,112.73148148148238
7/6/2019 21:00:00,0.0,112.73148148148238
7/6/2019 22:00:00,0.0,112.73148148148238
7/6/2019 23:00:00,0.0,67.01388888888943
8/6/2019 0:00:00,0.0,67.01388888888943
8/6/2019 1:00:00,0.0,67.01388888888943
8/6/2019 2:00:00,0.0,67.01388888888943
8/6/2019 3:00:00,0.0,67.01388888888943
8/6/2019 4:00:00,0.0,67.01388888888943
8/6/2019 5:00:00,5.867272727272727,67.01388888888943
8/6/2019 6:00:00,56.68,67.01388888888943
8/6/2019 7:00:00,77.7840909090909,67.01388888888943
8/6/2019 8:00:00,105.90045454545454,67.01388888888943
8/6/2019 9:00:00,89.41000000000001,67.01388888888943
8/6/2019 10:00:00,71.00772727272727,67.01388888888943
8/6/2019 11:00:00,77.58045454545454,67.01388888888943
8/6/2019 12:00:00,40.48863636363637,67.01388888888943
8/6/2019 13:00:00,24.26818181818182,67.01388888888943
8/6/2019 14:00:00,18.319545454545455,67.01388888888943
8/6/2019 15:00:00,8.004545454545454,67.01388888888943
8/6/2019 16:00:00,0.0,67.01388888888943
8/6/2019 17:00:00,0.0,67.01388888888943
8/6/2019 18:00:00,0.0,67.01388888888943
8/6/2019 19:00:00,0.0,67.01388888888943
8/6/2019 20:00:00,0.0,67.01388888888943
8/6/2019 21:00:00,0.0,67.01388888888943
8/6/2019 22:00:00,nan,67.01388888888943
8/6/2019 23:00:00,nan,160.18518518518647
9/6/2019 0:00:00,nan,160.18518518518647
9/6/2019 1:00:00,nan,160.18518518518647
9/6/2019 2:00:00,nan,160.18518518518647
9/6/2019 3:00:00,nan,160.18518518518647
9/6/2019 4:00:00,0.0,160.18518518518647
9/6/2019 5:00:00,nan,160.18518518518647
9/6/2019 6:00:00,nan,160.18518518518647
9/6/2019 7:00:00,171.66272727272727,160.18518518518647
9/6/2019 8:00:00,320.79818181818183,160.18518518518647
9/6/2019 9:00:00,355.79727272727274,160.18518518518647
9/6/2019 10:00:00,342.865,160.18518518518647
9/6/2019 11:00:00,237.80045454545453,160.18518518518647
9/6/2019 12:00:00,158.43954545454545,160.18518518518647
9/6/2019 13:00:00,167.1081818181818,160.18518518518647
9/6/2019 14:00:00,90.63318181818182,160.18518518518647
9/6/2019 15:00:00,25.342727272727274,160.18518518518647
9/6/2019 16:00:00,0.0,160.18518518518647
9/6/2019 17:00:00,0.0,160.18518518518647
9/6/2019 18:00:00,0.0,160.18518518518647
9/6/2019 19:00:00,0.0,160.18518518518647
9/6/2019 20:00:00,0.0,160.18518518518647
9/6/2019 21:00:00,0.0,160.18518518518647
9/6/2019 22:00:00,0.0,160.18518518518647
9/6/2019 23:00:00,0.0,152.66203703703826
10/6/2019 0:00:00,0.0,152.66203703703826
10/6/2019 1:00:00,0.0,152.66203703703826
10/6/2019 2:00:00,0.0,152.66203703703826
10/6/2019 3:00:00,0.0,152.66203703703826
10/6/2019 4:00:00,0.0,152.66203703703826
10/6/2019 5:00:00,5.099545454545455,152.66203703703826
10/6/2019 6:00:00,140.6390909090909,152.66203703703826
10/6/2019 7:00:00,270.55954545454546,152.66203703703826
10/6/2019 8:00:00,329.3586363636364,152.66203703703826
10/6/2019 9:00:00,356.2481818181818,152.66203703703826
10/6/2019 10:00:00,345.18954545454545,152.66203703703826
10/6/2019 11:00:00,234.75227272727273,152.66203703703826
10/6/2019 12:00:00,97.17909090909092,152.66203703703826
10/6/2019 13:00:00,71.52318181818181,152.66203703703826
10/6/2019 14:00:00,68.5,152.66203703703826
10/6/2019 15:00:00,18.075454545454544,152.66203703703826
10/6/2019 16:00:00,0.0,152.66203703703826
10/6/2019 17:00:00,0.0,152.66203703703826
10/6/2019 18:00:00,0.0,152.66203703703826
10/6/2019 19:00:00,0.0,152.66203703703826
10/6/2019 20:00:00,0.0,152.66203703703826
10/6/2019 21:00:00,0.0,152.66203703703826
10/6/2019 22:00:00,0.0,152.66203703703826
10/6/2019 23:00:00,0.0,160.87962962963093
11/6/2019 0:00:00,0.0,160.87962962963093
11/6/2019 1:00:00,0.0,160.87962962963093
11/6/2019 2:00:00,nan,160.87962962963093
11/6/2019 3:00:00,nan,160.87962962963093
11/6/2019 4:00:00,nan,160.87962962963093
11/6/2019 5:00:00,nan,160.87962962963093
11/6/2019 6:00:00,nan,160.87962962963093
11/6/2019 7:00:00,nan,160.87962962963093
11/6/2019 8:00:00,nan,160.87962962963093
11/6/2019 9:00:00,nan,160.87962962963093
11/6/2019 10:00:00,nan,160.87962962963093
11/6/2019 11:00:00,nan,160.87962962963093
11/6/2019 12:00:00,nan,160.87962962963093
11/6/2019 13:00:00,nan,160.87962962963093
11/6/2019 14:00:00,nan,160.87962962963093
11/6/2019 15:00:00,nan,160.87962962963093
11/6/2019 16:00:00,nan,160.87962962963093
11/6/2019 17:00:00,nan,160.87962962963093
11/6/2019 18:00:00,nan,160.87962962963093
11/6/2019 19:00:00,nan,160.87962962963093
11/6/2019 20:00:00,nan,160.87962962963093
11/6/2019 21:00:00,nan,160.87962962963093
11/6/2019 22:00:00,nan,160.87962962963093
11/6/2019 23:00:00,nan,141.55092592592706
12/6/2019 0:00:00,nan,141.55092592592706
12/6/2019 1:00:00,nan,141.55092592592706
12/6/2019 2:00:00,nan,141.55092592592706
12/6/2019 3:00:00,nan,141.55092592592706
12/6/2019 4:00:00,nan,141.55092592592706
12/6/2019 5:00:00,nan,141.55092592592706
12/6/2019 6:00:00,nan,141.55092592592706
12/6/2019 7:00:00,nan,141.55092592592706
12/6/2019 8:00:00,nan,141.55092592592706
12/6/2019 9:00:00,nan,141.55092592592706
12/6/2019 10:00:00,nan,141.55092592592706
12/6/2019 11:00:00,nan,141.55092592592706
12/6/2019 12:00:00,nan,141.55092592592706
12/6/2019 13:00:00,nan,141.55092592592706
12/6/2019 14:00:00,nan,141.55092592592706
12/6/2019 15:00:00,nan,141.55092592592706
12/6/2019 16:00:00,nan,141.55092592592706
12/6/2019 17:00:00,nan,141.55092592592706
12/6/2019 18:00:00,nan,141.55092592592706
12/6/2019 19:00:00,nan,141.55092592592706
12/6/2019 20:00:00,nan,141.55092592592706
12/6/2019 21:00:00,nan,141.55092592592706
12/6/2019 22:00:00,nan,141.55092592592706
12/6/2019 23:00:00,nan,138.31018518518627
13/6/2019 0:00:00,nan,138.31018518518627
13/6/2019 1:00:00,nan,138.31018518518627
13/6/2019 2:00:00,nan,138.31018518518627
13/6/2019 3:00:00,nan,138.31018518518627
13/6/2019 4:00:00,nan,138.31018518518627
13/6/2019 5:00:00,nan,138.31018518518627
13/6/2019 6:00:00,nan,138.31018518518627
13/6/2019 7:00:00,nan,138.31018518518627
13/6/2019 8:00:00,nan,138.31018518518627
13/6/2019 9:00:00,nan,138.31018518518627
13/6/2019 10:00:00,nan,138.31018518518627
13/6/2019 11:00:00,nan,138.31018518518627
13/6/2019 12:00:00,nan,138.31018518518627
13/6/2019 13:00:00,nan,138.31018518518627
13/6/2019 14:00:00,nan,138.31018518518627
13/6/2019 15:00:00,nan,138.31018518518627
13/6/2019 16:00:00,nan,138.31018518518627
13/6/2019 17:00:00,nan,138.31018518518627
13/6/2019 18:00:00,nan,138.31018518518627
13/6/2019 19:00:00,nan,138.31018518518627
13/6/2019 20:00:00,nan,138.31018518518627
13/6/2019 21:00:00,nan,138.31018518518627
13/6/2019 22:00:00,nan,138.31018518518627
13/6/2019 23:00:00,nan,160.30092592592717
14/6/2019 0:00:00,nan,160.30092592592717
14/6/2019 1:00:00,nan,160.30092592592717
14/6/2019 2:00:00,nan,160.30092592592717
14/6/2019 3:00:00,nan,160.30092592592717
14/6/2019 4:00:00,nan,160.30092592592717
14/6/2019 5:00:00,nan,160.30092592592717
14/6/2019 6:00:00,nan,160.30092592592717
14/6/2019 7:00:00,nan,160.30092592592717
14/6/2019 8:00:00,nan,160.30092592592717
14/6/2019 9:00:00,nan,160.30092592592717
14/6/2019 10:00:00,nan,160.30092592592717
14/6/2019 11:00:00,nan,160.30092592592717
14/6/2019 12:00:00,nan,160.30092592592717
14/6/2019 13:00:00,nan,160.30092592592717
14/6/2019 14:00:00,nan,160.30092592592717
14/6/2019 15:00:00,nan,160.30092592592717
14/6/2019 16:00:00,nan,160.30092592592717
14/6/2019 17:00:00,nan,160.30092592592717
14/6/2019 18:00:00,nan,160.30092592592717
14/6/2019 19:00:00,nan,160.30092592592717
14/6/2019 20:00:00,nan,160.30092592592717
14/6/2019 21:00:00,nan,160.30092592592717
14/6/2019 22:00:00,nan,160.30092592592717
14/6/2019 23:00:00,nan,158.10185185185313
15/6/2019 0:00:00,nan,158.10185185185313
15/6/2019 1:00:00,nan,158.10185185185313
15/6/2019 2:00:00,nan,158.10185185185313
15/6/2019 3:00:00,nan,158.10185185185313
15/6/2019 4:00:00,nan,158.10185185185313
15/6/2019 5:00:00,nan,158.10185185185313
15/6/2019 6:00:00,nan,158.10185185185313
15/6/2019 7:00:00,nan,158.10185185185313
15/6/2019 8:00:00,nan,158.10185185185313
15/6/2019 9:00:00,nan,158.10185185185313
15/6/2019 10:00:00,nan,158.10185185185313
15/6/2019 11:00:00,nan,158.10185185185313
15/6/2019 12:00:00,nan,158.10185185185313
15/6/2019 13:00:00,nan,158.10185185185313
15/6/2019 14:00:00,nan,158.10185185185313
15/6/2019 15:00:00,nan,158.10185185185313
15/6/2019 16:00:00,nan,158.10185185185313
15/6/2019 17:00:00,nan,158.10185185185313
15/6/2019 18:00:00,nan,158.10185185185313
15/6/2019 19:00:00,nan,158.10185185185313
15/6/2019 20:00:00,nan,158.10185185185313
15/6/2019 21:00:00,nan,158.10185185185313
15/6/2019 22:00:00,nan,158.10185185185313
15/6/2019 23:00:00,nan,106.48148148148232
16/6/2019 0:00:00,nan,106.48148148148232
16/6/2019 1:00:00,nan,106.48148148148232
16/6/2019 2:00:00,nan,106.48148148148232
16/6/2019 3:00:00,nan,106.48148148148232
16/6/2019 4:00:00,nan,106.48148148148232
16/6/2019 5:00:00,nan,106.48148148148232
16/6/2019 6:00:00,nan,106.48148148148232
16/6/2019 7:00:00,nan,106.48148148148232
16/6/2019 8:00:00,nan,106.48148148148232
16/6/2019 9:00:00,nan,106.48148148148232
16/6/2019 10:00:00,nan,106.48148148148232
16/6/2019 11:00:00,nan,106.48148148148232
16/6/2019 12:00:00,nan,106.48148148148232
16/6/2019 13:00:00,nan,106.48148148148232
16/6/2019 14:00:00,nan,106.48148148148232
16/6/2019 15:00:00,nan,106.48148148148232
16/6/2019 16:00:00,nan,106.48148148148232
16/6/2019 17:00:00,nan,106.48148148148232
16/6/2019 18:00:00,nan,106.48148148148232
16/6/2019 19:00:00,nan,106.48148148148232
16/6/2019 20:00:00,nan,106.48148148148232
16/6/2019 21:00:00,nan,106.48148148148232
16/6/2019 22:00:00,nan,106.48148148148232
16/6/2019 23:00:00,nan,160.76388888889016
17/6/2019 0:00:00,nan,160.76388888889016
17/6/2019 1:00:00,nan,160.76388888889016
17/6/2019 2:00:00,nan,160.76388888889016
17/6/2019 3:00:00,nan,160.76388888889016
17/6/2019 4:00:00,nan,160.76388888889016
17/6/2019 5:00:00,nan,160.76388888889016
17/6/2019 6:00:00,nan,160.76388888889016
17/6/2019 7:00:00,nan,160.76388888889016
17/6/2019 8:00:00,nan,160.76388888889016
17/6/2019 9:00:00,nan,160.76388888889016
17/6/2019 10:00:00,nan,160.76388888889016
17/6/2019 11:00:00,nan,160.76388888889016
17/6/2019 12:00:00,nan,160.76388888889016
17/6/2019 13:00:00,nan,160.76388888889016
17/6/2019 14:00:00,nan,160.76388888889016
17/6/2019 15:00:00,nan,160.76388888889016
17/6/2019 16:00:00,nan,160.76388888889016
17/6/2019 17:00:00,nan,160.76388888889016
17/6/2019 18:00:00,nan,160.76388888889016
17/6/2019 19:00:00,nan,160.76388888889016
17/6/2019 20:00:00,nan,160.76388888889016
17/6/2019 21:00:00,nan,160.76388888889016
17/6/2019 22:00:00,nan,160.76388888889016
17/6/2019 23:00:00,nan,160.76388888889016
18/6/2019 0:00:00,nan,160.76388888889016
18/6/2019 1:00:00,nan,160.76388888889016
18/6/2019 2:00:00,nan,160.76388888889016
18/6/2019 3:00:00,nan,160.76388888889016
18/6/2019 4:00:00,nan,160.76388888889016
18/6/2019 5:00:00,nan,160.76388888889016
18/6/2019 6:00:00,nan,160.76388888889016
18/6/2019 7:00:00,nan,160.76388888889016
18/6/2019 8:00:00,nan,160.76388888889016
18/6/2019 9:00:00,nan,160.76388888889016
18/6/2019 10:00:00,nan,160.76388888889016
18/6/2019 11:00:00,nan,160.76388888889016
18/6/2019 12:00:00,nan,160.76388888889016
18/6/2019 13:00:00,nan,160.76388888889016
18/6/2019 14:00:00,nan,160.76388888889016
18/6/2019 15:00:00,nan,160.76388888889016
18/6/2019 16:00:00,nan,160.76388888889016
18/6/2019 17:00:00,nan,160.76388888889016
18/6/2019 18:00:00,nan,160.76388888889016
18/6/2019 19:00:00,nan,160.76388888889016
18/6/2019 20:00:00,nan,160.76388888889016
18/6/2019 21:00:00,nan,160.76388888889016
18/6/2019 22:00:00,nan,160.76388888889016
18/6/2019 23:00:00,nan,160.64814814814943
19/6/2019 0:00:00,nan,160.64814814814943
19/6/2019 1:00:00,nan,160.64814814814943
19/6/2019 2:00:00,nan,160.64814814814943
19/6/2019 3:00:00,nan,160.64814814814943
19/6/2019 4:00:00,nan,160.64814814814943
19/6/2019 5:00:00,nan,160.64814814814943
19/6/2019 6:00:00,nan,160.64814814814943
19/6/2019 7:00:00,nan,160.64814814814943
19/6/2019 8:00:00,nan,160.64814814814943
19/6/2019 9:00:00,nan,160.64814814814943
19/6/2019 10:00:00,nan,160.64814814814943
19/6/2019 11:00:00,nan,160.64814814814943
19/6/2019 12:00:00,nan,160.64814814814943
19/6/2019 13:00:00,nan,160.64814814814943
19/6/2019 14:00:00,nan,160.64814814814943
19/6/2019 15:00:00,nan,160.64814814814943
19/6/2019 16:00:00,nan,160.64814814814943
19/6/2019 17:00:00,nan,160.64814814814943
19/6/2019 18:00:00,nan,160.64814814814943
19/6/2019 19:00:00,nan,160.64814814814943
19/6/2019 20:00:00,nan,160.64814814814943
19/6/2019 21:00:00,nan,160.64814814814943
19/6/2019 22:00:00,nan,160.64814814814943
19/6/2019 23:00:00,nan,84.95370370370438
20/6/2019 0:00:00,nan,84.95370370370438
20/6/2019 1:00:00,nan,84.95370370370438
20/6/2019 2:00:00,nan,84.95370370370438
20/6/2019 3:00:00,nan,84.95370370370438
20/6/2019 4:00:00,nan,84.95370370370438
20/6/2019 5:00:00,nan,84.95370370370438
20/6/2019 6:00:00,nan,84.95370370370438
20/6/2019 7:00:00,nan,84.95370370370438
20/6/2019 8:00:00,nan,84.95370370370438
20/6/2019 9:00:00,nan,84.95370370370438
20/6/2019 10:00:00,nan,84.95370370370438
20/6/2019 11:00:00,nan,84.95370370370438
20/6/2019 12:00:00,nan,84.95370370370438
20/6/2019 13:00:00,nan,84.95370370370438
20/6/2019 14:00:00,nan,84.95370370370438
20/6/2019 15:00:00,nan,84.95370370370438
20/6/2019 16:00:00,nan,84.95370370370438
20/6/2019 17:00:00,nan,84.95370370370438
20/6/2019 18:00:00,nan,84.95370370370438
20/6/2019 19:00:00,nan,84.95370370370438
20/6/2019 20:00:00,nan,84.95370370370438
20/6/2019 21:00:00,nan,84.95370370370438
20/6/2019 22:00:00,nan,84.95370370370438
20/6/2019 23:00:00,nan,157.63888888889014
21/6/2019 0:00:00,nan,157.63888888889014
21/6/2019 1:00:00,nan,157.63888888889014
21/6/2019 2:00:00,nan,157.63888888889014
21/6/2019 3:00:00,nan,157.63888888889014
21/6/2019 4:00:00,nan,157.63888888889014
21/6/2019 5:00:00,nan,157.63888888889014
21/6/2019 6:00:00,nan,157.63888888889014
21/6/2019 7:00:00,nan,157.63888888889014
21/6/2019 8:00:00,nan,157.63888888889014
21/6/2019 9:00:00,nan,157.63888888889014
21/6/2019 10:00:00,nan,157.63888888889014
21/6/2019 11:00:00,nan,157.63888888889014
21/6/2019 12:00:00,nan,157.63888888889014
21/6/2019 13:00:00,nan,157.63888888889014
21/6/2019 14:00:00,nan,157.63888888889014
21/6/2019 15:00:00,nan,157.63888888889014
21/6/2019 16:00:00,nan,157.63888888889014
